Cep;Latitude;Longitude;UF;Cidade
60410354;-3,7611191;-38,5339454;CE;FORTALEZA
60410355;-3,7610867;-38,5390677;CE;FORTALEZA
60410356;-3,7616355;-38,5333409;CE;FORTALEZA
60410358;-3,7620012;-38,5326979;CE;FORTALEZA
60410362;-3,7318616;-38,5266704;CE;FORTALEZA
60410364;-3,7656489;-38,5331545;CE;FORTALEZA
60410365;-3,7630475;-38,5421697;CE;FORTALEZA
60410366;-3,762142;-38,5312126;CE;FORTALEZA
60410368;-3,7606898;-38,5309589;CE;FORTALEZA
60410372;-3,7626471;-38,5306333;CE;FORTALEZA
60410374;-3,7625047;-38,5297064;CE;FORTALEZA
60410378;-3,7616989;-38,5326279;CE;FORTALEZA
60410405;-3,7665261;-38,5424299;CE;FORTALEZA
60410420;-3,7681764;-38,5401619;CE;FORTALEZA
60410422;-3,7681764;-38,5401619;CE;FORTALEZA
60410428;-3,7681764;-38,5401619;CE;FORTALEZA
60410430;-3,7509318;-38,5376481;CE;FORTALEZA
60410431;-3,7681764;-38,5401619;CE;FORTALEZA
60410434;-3,7681764;-38,5401619;CE;FORTALEZA
60410440;-3,7512036;-38,5377203;CE;FORTALEZA
60410442;-3,7681764;-38,5401619;CE;FORTALEZA
60410446;-3,7594063;-38,5393731;CE;FORTALEZA
60410450;-3,7515663;-38,5378092;CE;FORTALEZA
60410452;-3,7681764;-38,5401619;CE;FORTALEZA
60410454;-3,7681764;-38,5401619;CE;FORTALEZA
60410456;-3,7681764;-38,5401619;CE;FORTALEZA
60410460;-3,7517143;-38,5378456;CE;FORTALEZA
60410465;-3,7481638;-38,5401131;CE;FORTALEZA
60410470;-3,7517143;-38,5378456;CE;FORTALEZA
60410482;-3,7681764;-38,5401619;CE;FORTALEZA
60410490;-3,7681764;-38,5401619;CE;FORTALEZA
60410522;-3,7681764;-38,5401619;CE;FORTALEZA
60410530;-3,7681764;-38,5401619;CE;FORTALEZA
60410545;-3,7622319;-38,5403304;CE;FORTALEZA
60410600;-3,7318616;-38,5266704;CE;FORTALEZA
60410622;-3,7627757;-38,5390451;CE;FORTALEZA
60410627;-3,7717381;-38,535515;CE;FORTALEZA
60410637;-3,7638235;-38,5400702;CE;FORTALEZA
60410642;-3,7630287;-38,5383402;CE;FORTALEZA
60410672;-3,7614558;-38,5370777;CE;FORTALEZA
60410680;-3,7677054;-38,5383099;CE;FORTALEZA
60410691;-3,7608552;-38,5353768;CE;FORTALEZA
60410692;-3,7634642;-38,5362857;CE;FORTALEZA
60410700;-3,771453;-38,5390657;CE;FORTALEZA
60410712;-3,761136;-38,534794;CE;FORTALEZA
60410722;-3,7611291;-38,5339485;CE;FORTALEZA
60410725;-3,7709379;-38,5375888;CE;FORTALEZA
60410732;-3,7620114;-38,532701;CE;FORTALEZA
60410740;-3,7708048;-38,5385345;CE;FORTALEZA
60410752;-3,7616515;-38,5333459;CE;FORTALEZA
60410760;-3,7677488;-38,535159;CE;FORTALEZA
60410772;-3,7657096;-38,5331791;CE;FORTALEZA
60410780;-3,765188;-38,532947;CE;FORTALEZA
60410794;-3,7621414;-38,5312124;CE;FORTALEZA
60410802;-3,7626574;-38,5306365;CE;FORTALEZA
60410804;-3,7708831;-38,533925;CE;FORTALEZA
60410806;-3,7714571;-38,5335555;CE;FORTALEZA
60410808;-3,770894;-38,5329926;CE;FORTALEZA
60410810;-3,7318616;-38,5266704;CE;FORTALEZA
60410820;-3,7202681;-38,5316294;CE;FORTALEZA
60410830;-3,7318616;-38,5266704;CE;FORTALEZA
60410838;-3,7625089;-38,5297079;CE;FORTALEZA
60410970;-3,7601213;-38,5448968;CE;FORTALEZA
60411000;-3,7694097;-38,5338945;CE;FORTALEZA
60411020;-3,7318616;-38,5266704;CE;FORTALEZA
60411030;-3,7708048;-38,5385345;CE;FORTALEZA
60411040;-3,7686146;-38,5319176;CE;FORTALEZA
60411050;-3,767727;-38,5303741;CE;FORTALEZA
60411052;-3,7318616;-38,5266704;CE;FORTALEZA
60411055;-3,7647288;-38,530504;CE;FORTALEZA
60411056;-3,7600343;-38,533635;CE;FORTALEZA
60411058;-3,7318616;-38,5266704;CE;FORTALEZA
60411065;-3,7616989;-38,5326279;CE;FORTALEZA
60411070;-3,7645763;-38,5335835;CE;FORTALEZA
60411075;-3,7634283;-38,5331405;CE;FORTALEZA
60411080;-3,7673197;-38,5290928;CE;FORTALEZA
60411082;-3,8383331;-38,4900843;CE;FORTALEZA
60411084;-3,7318616;-38,5266704;CE;FORTALEZA
60411085;-3,7635025;-38,5361974;CE;FORTALEZA
60411086;-3,7635025;-38,5361974;CE;FORTALEZA
60411090;-3,7318616;-38,5266704;CE;FORTALEZA
60411100;-3,7318616;-38,5266704;CE;FORTALEZA
60411110;-3,7318616;-38,5266704;CE;FORTALEZA
60411120;-3,7318616;-38,5266704;CE;FORTALEZA
60411130;-3,7478534;-38,5306404;CE;FORTALEZA
60411134;-3,7562241;-38,5340976;CE;FORTALEZA
60411135;-3,7820616;-38,5462705;CE;FORTALEZA
60411136;-3,7801902;-38,545827;CE;FORTALEZA
60411140;-3,7675033;-38,5335965;CE;FORTALEZA
60411150;-3,7675033;-38,5335965;CE;FORTALEZA
60411160;-3,749331;-38,5293978;CE;FORTALEZA
60411170;-3,7495661;-38,5287537;CE;FORTALEZA
60411180;-3,7675033;-38,5335965;CE;FORTALEZA
60411190;-3,7675033;-38,5335965;CE;FORTALEZA
60411200;-3,7675033;-38,5335965;CE;FORTALEZA
60411205;-3,7569352;-38,5341845;CE;FORTALEZA
60411210;-3,7675033;-38,5335965;CE;FORTALEZA
60411220;-3,7675033;-38,5335965;CE;FORTALEZA
60411230;-3,7675033;-38,5335965;CE;FORTALEZA
60411240;-3,7675033;-38,5335965;CE;FORTALEZA
60411250;-3,7675033;-38,5335965;CE;FORTALEZA
60411260;-3,7675033;-38,5335965;CE;FORTALEZA
60411270;-3,7675033;-38,5335965;CE;FORTALEZA
60411280;-3,7675033;-38,5335965;CE;FORTALEZA
60411290;-3,7675033;-38,5335965;CE;FORTALEZA
60411300;-3,7675033;-38,5335965;CE;FORTALEZA
60411901;-3,7560181;-38,5309016;CE;FORTALEZA
60411902;-3,7560181;-38,5309016;CE;FORTALEZA
60411970;-3,7560181;-38,5309016;CE;FORTALEZA
60411975;-3,7560181;-38,5309016;CE;FORTALEZA
60415000;-3,7568061;-38,5244039;CE;FORTALEZA
60415010;-3,7568061;-38,5244039;CE;FORTALEZA
60415020;-3,7617652;-38,5147523;CE;FORTALEZA
60415030;-3,7543756;-38,5241041;CE;FORTALEZA
60415040;-3,7533184;-38,5288366;CE;FORTALEZA
60415050;-3,7541782;-38,5295566;CE;FORTALEZA
60415060;-3,7568061;-38,5244039;CE;FORTALEZA
60415065;-3,7568061;-38,5244039;CE;FORTALEZA
60415070;-3,7611366;-38,5167396;CE;FORTALEZA
60415075;-3,7536347;-38,5311434;CE;FORTALEZA
60415076;-3,7536347;-38,5311434;CE;FORTALEZA
60415080;-3,7545107;-38,5253778;CE;FORTALEZA
60415090;-3,7567216;-38,5247769;CE;FORTALEZA
60415100;-3,7568027;-38,5253799;CE;FORTALEZA
60415110;-3,7558499;-38,5259895;CE;FORTALEZA
60415120;-3,7568061;-38,5244039;CE;FORTALEZA
60415140;-3,7568061;-38,5244039;CE;FORTALEZA
60415150;-3,7566743;-38,5280243;CE;FORTALEZA
60415160;-3,7568027;-38,5253799;CE;FORTALEZA
60415171;-3,7568061;-38,5244039;CE;FORTALEZA
60415172;-3,7572479;-38,5244722;CE;FORTALEZA
60415175;-3,7568061;-38,5244039;CE;FORTALEZA
60415180;-3,7592979;-38,528167;CE;FORTALEZA
60415185;-3,7568061;-38,5244039;CE;FORTALEZA
60415190;-3,7568061;-38,5244039;CE;FORTALEZA
60415195;-3,7568061;-38,5244039;CE;FORTALEZA
60415200;-3,7590535;-38,5278699;CE;FORTALEZA
60415205;-3,7568061;-38,5244039;CE;FORTALEZA
60415215;-3,7568061;-38,5244039;CE;FORTALEZA
60415232;-3,7568061;-38,5244039;CE;FORTALEZA
60415235;-3,7568061;-38,5244039;CE;FORTALEZA
60415238;-3,7568061;-38,5244039;CE;FORTALEZA
60415242;-3,7568061;-38,5244039;CE;FORTALEZA
60415245;-3,7568061;-38,5244039;CE;FORTALEZA
60415248;-3,7568061;-38,5244039;CE;FORTALEZA
60415252;-3,7568061;-38,5244039;CE;FORTALEZA
60415254;-3,7568061;-38,5244039;CE;FORTALEZA
60415255;-3,7568061;-38,5244039;CE;FORTALEZA
60415258;-3,7568061;-38,5244039;CE;FORTALEZA
60415262;-3,7568061;-38,5244039;CE;FORTALEZA
60415265;-3,7568061;-38,5244039;CE;FORTALEZA
60415268;-3,7568061;-38,5244039;CE;FORTALEZA
60415272;-3,7568061;-38,5244039;CE;FORTALEZA
60415285;-3,7572424;-38,5244552;CE;FORTALEZA
60415300;-3,7318616;-38,5266704;CE;FORTALEZA
60415315;-3,7318616;-38,5266704;CE;FORTALEZA
60415320;-3,8021695;-38,482418;CE;FORTALEZA
60415325;-3,8290832;-38,4890774;CE;FORTALEZA
60415330;-3,7595081;-38,5260177;CE;FORTALEZA
60415335;-3,7572781;-38,5245835;CE;FORTALEZA
60415340;-3,7611167;-38,5200112;CE;FORTALEZA
60415350;-3,7611925;-38,5208121;CE;FORTALEZA
60415360;-3,7606185;-38,5214918;CE;FORTALEZA
60415370;-3,7605269;-38,522303;CE;FORTALEZA
60415380;-3,7318616;-38,5266704;CE;FORTALEZA
60415390;-3,7489121;-38,5240754;CE;FORTALEZA
60415420;-3,7318616;-38,5266704;CE;FORTALEZA
60415430;-3,7606667;-38,5267574;CE;FORTALEZA
60415450;-3,7175583;-38,5688874;CE;FORTALEZA
60415510;-3,7529384;-38,5381784;CE;FORTALEZA
60415530;-3,7568061;-38,5244039;CE;FORTALEZA
60415560;-3,7604659;-38,5314084;CE;FORTALEZA
60415570;-3,7568061;-38,5244039;CE;FORTALEZA
60415585;-3,7533746;-38,5378144;CE;FORTALEZA
60415587;-3,7533746;-38,5378144;CE;FORTALEZA
60415590;-3,7568061;-38,5244039;CE;FORTALEZA
60415610;-3,7568061;-38,5244039;CE;FORTALEZA
60415620;-3,7568061;-38,5244039;CE;FORTALEZA
60415630;-3,7568061;-38,5244039;CE;FORTALEZA
60415640;-3,7568061;-38,5244039;CE;FORTALEZA
60415720;-3,7568061;-38,5244039;CE;FORTALEZA
60415740;-3,7568061;-38,5244039;CE;FORTALEZA
60415750;-3,7568061;-38,5244039;CE;FORTALEZA
60415760;-3,759465;-38,5278831;CE;FORTALEZA
60415762;-3,7603612;-38,5284578;CE;FORTALEZA
60415764;-3,7568061;-38,5244039;CE;FORTALEZA
60415770;-3,7568061;-38,5244039;CE;FORTALEZA
60415772;-3,7568061;-38,5244039;CE;FORTALEZA
60415780;-3,7568061;-38,5244039;CE;FORTALEZA
60415790;-3,7594585;-38,5275011;CE;FORTALEZA
60415792;-3,7568061;-38,5244039;CE;FORTALEZA
60415800;-3,7591109;-38,5274809;CE;FORTALEZA
60415810;-3,7568061;-38,5244039;CE;FORTALEZA
60415820;-3,7601368;-38,5283679;CE;FORTALEZA
60415830;-3,7589692;-38,5272565;CE;FORTALEZA
60415831;-3,7568061;-38,5244039;CE;FORTALEZA
60415900;-3,7605703;-38,5263224;CE;FORTALEZA
60416020;-3,7475211;-38,5490484;CE;FORTALEZA
60416130;-3,7484903;-38,5512272;CE;FORTALEZA
60416200;-3,7484554;-38,5538839;CE;FORTALEZA
60416205;-3,7499015;-38,5511815;CE;FORTALEZA
60416310;-3,7595596;-38,5428622;CE;FORTALEZA
60416391;-3,7598346;-38,5445183;CE;FORTALEZA
60416396;-3,7610479;-38,5459367;CE;FORTALEZA
60420000;-3,7664227;-38,5310336;CE;FORTALEZA
60420020;-3,7666518;-38,5329243;CE;FORTALEZA
60420024;-3,7318616;-38,5266704;CE;FORTALEZA
60420025;-3,7636783;-38,5407555;CE;FORTALEZA
60420028;-3,7318616;-38,5266704;CE;FORTALEZA
60420030;-3,8305421;-38,5169021;CE;FORTALEZA
60420040;-3,7673643;-38,5332086;CE;FORTALEZA
60420050;-3,7915972;-38,5054923;CE;FORTALEZA
60420055;-3,8088568;-38,5403168;CE;FORTALEZA
60420060;-3,7318616;-38,5266704;CE;FORTALEZA
60420075;-3,7651469;-38,5416014;CE;FORTALEZA
60420080;-3,7318616;-38,5266704;CE;FORTALEZA
60420090;-3,768486;-38,5342659;CE;FORTALEZA
60420100;-3,740499;-38,5300386;CE;FORTALEZA
60420110;-3,7318616;-38,5266704;CE;FORTALEZA
60420130;-3,7691432;-38,5345681;CE;FORTALEZA
60420132;-3,7931202;-38,5601532;CE;FORTALEZA
60420135;-3,7666565;-38,5415666;CE;FORTALEZA
60420150;-3,7708048;-38,5385345;CE;FORTALEZA
60420175;-3,7318616;-38,5266704;CE;FORTALEZA
60420180;-3,7692655;-38,5361841;CE;FORTALEZA
60420182;-3,7318616;-38,5266704;CE;FORTALEZA
60420190;-3,7695564;-38,5368762;CE;FORTALEZA
60420195;-3,7700491;-38,53726;CE;FORTALEZA
60420211;-3,7677742;-38,5424501;CE;FORTALEZA
60420235;-3,7695892;-38,5422971;CE;FORTALEZA
60420310;-3,7685359;-38,5495356;CE;FORTALEZA
60420312;-3,7651417;-38,5416183;CE;FORTALEZA
60420314;-3,766653;-38,5415785;CE;FORTALEZA
60420316;-3,7677697;-38,5424653;CE;FORTALEZA
60420318;-3,7693856;-38,542907;CE;FORTALEZA
60420320;-3,7670369;-38,5478216;CE;FORTALEZA
60420330;-3,7699017;-38,5452348;CE;FORTALEZA
60420340;-3,7682167;-38,5466403;CE;FORTALEZA
60420360;-3,8442919;-38,5256127;CE;FORTALEZA
60420370;-3,7318616;-38,5266704;CE;FORTALEZA
60420380;-3,7803428;-38,5457601;CE;FORTALEZA
60420400;-3,7698017;-38,5446115;CE;FORTALEZA
60420431;-3,7619292;-38,5463075;CE;FORTALEZA
60420432;-3,7618867;-38,5463203;CE;FORTALEZA
60420434;-3,7189542;-38,5562135;CE;FORTALEZA
60420435;-3,7318616;-38,5266704;CE;FORTALEZA
60420442;-3,7682156;-38,5510348;CE;FORTALEZA
60420460;-3,8112535;-38,5451011;CE;FORTALEZA
60420470;-3,7656638;-38,5461263;CE;FORTALEZA
60420474;-3,8040818;-38,565941;CE;FORTALEZA
60420475;-3,7656638;-38,5461263;CE;FORTALEZA
60420476;-3,7656638;-38,5461263;CE;FORTALEZA
60420511;-3,7549347;-38,5592563;CE;FORTALEZA
60420530;-3,7661568;-38,5469368;CE;FORTALEZA
60420550;-3,7675983;-38,5456016;CE;FORTALEZA
60420580;-3,7318616;-38,5266704;CE;FORTALEZA
60420590;-3,7587828;-38,5581781;CE;FORTALEZA
60420600;-3,7318616;-38,5266704;CE;FORTALEZA
60420610;-3,7318616;-38,5266704;CE;FORTALEZA
60420620;-3,7583186;-38,558756;CE;FORTALEZA
60420630;-3,7669459;-38,5481923;CE;FORTALEZA
60420635;-3,7318616;-38,5266704;CE;FORTALEZA
60420650;-3,7318616;-38,5266704;CE;FORTALEZA
60420660;-3,8175645;-38,4763177;CE;FORTALEZA
60420685;-3,7666873;-38,5475537;CE;FORTALEZA
60420690;-3,719571;-38,5653607;CE;FORTALEZA
60420705;-3,7980596;-38,5151535;CE;FORTALEZA
60420710;-3,7679437;-38,5491659;CE;FORTALEZA
60420715;-3,784773;-38,522693;CE;FORTALEZA
60420720;-3,7653155;-38,5540436;CE;FORTALEZA
60420730;-3,7653155;-38,5540436;CE;FORTALEZA
60420740;-3,7597294;-38,5645377;CE;FORTALEZA
60420745;-3,8302621;-38,5179917;CE;FORTALEZA
60420750;-3,7656511;-38,5549051;CE;FORTALEZA
60420760;-3,7318616;-38,5266704;CE;FORTALEZA
60420770;-3,7657273;-38,5565465;CE;FORTALEZA
60420775;-3,7657273;-38,5565465;CE;FORTALEZA
60420780;-3,764048;-38,5604689;CE;FORTALEZA
60420790;-3,7653065;-38,5582916;CE;FORTALEZA
60420800;-3,7690014;-38,5507607;CE;FORTALEZA
60420820;-3,7705682;-38,551326;CE;FORTALEZA
60420830;-3,7714766;-38,5505964;CE;FORTALEZA
60420840;-3,7342214;-38,5358991;CE;FORTALEZA
60421000;-3,766857;-38,5561672;CE;FORTALEZA
60421010;-3,7683369;-38,5546742;CE;FORTALEZA
60421020;-3,7682769;-38,5934395;CE;FORTALEZA
60421035;-3,7691378;-38,5553235;CE;FORTALEZA
60421065;-3,8344328;-38,5278086;CE;FORTALEZA
60421070;-3,7702651;-38,5551192;CE;FORTALEZA
60421072;-3,7699228;-38,5521522;CE;FORTALEZA
60421074;-3,7725014;-38,5546035;CE;FORTALEZA
60421075;-3,7700932;-38,5600477;CE;FORTALEZA
60421076;-3,7691378;-38,5553235;CE;FORTALEZA
60421078;-3,7324216;-38,5331105;CE;FORTALEZA
60421081;-3,7692791;-38,5548413;CE;FORTALEZA
60421085;-3,7318616;-38,5266704;CE;FORTALEZA
60421090;-3,7702651;-38,5551192;CE;FORTALEZA
60421095;-3,7318616;-38,5266704;CE;FORTALEZA
60421100;-3,7712158;-38,5553736;CE;FORTALEZA
60421102;-3,7697;-38,5552027;CE;FORTALEZA
60421104;-3,7696016;-38,5540836;CE;FORTALEZA
60421105;-3,7685794;-38,5558034;CE;FORTALEZA
60421106;-3,7684728;-38,5567052;CE;FORTALEZA
60421107;-3,7699251;-38,5531468;CE;FORTALEZA
60421108;-3,7681413;-38,5585267;CE;FORTALEZA
60421110;-3,7318616;-38,5266704;CE;FORTALEZA
60421112;-3,7984016;-38,5854408;CE;FORTALEZA
60421115;-3,7318616;-38,5266704;CE;FORTALEZA
60421120;-3,7275813;-38,5399672;CE;FORTALEZA
60421125;-3,8141894;-38,5089957;CE;FORTALEZA
60421135;-3,8591904;-38,5068745;CE;FORTALEZA
60421140;-3,7967539;-38,5160874;CE;FORTALEZA
60421145;-3,7318616;-38,5266704;CE;FORTALEZA
60421155;-3,7327203;-38,5270134;CE;FORTALEZA
60421170;-3,7730918;-38,5546907;CE;FORTALEZA
60421175;-3,7324216;-38,5331105;CE;FORTALEZA
60421185;-3,771119;-38,5586071;CE;FORTALEZA
60421190;-3,7541888;-38,5781573;CE;FORTALEZA
60421195;-3,7318616;-38,5266704;CE;FORTALEZA
60421200;-3,7318616;-38,5266704;CE;FORTALEZA
60421203;-3,7703361;-38,5588739;CE;FORTALEZA
60421205;-3,7706731;-38,5589516;CE;FORTALEZA
60421210;-3,7725014;-38,5546035;CE;FORTALEZA
60421215;-3,8613576;-38,499015;CE;FORTALEZA
60421220;-3,7318616;-38,5266704;CE;FORTALEZA
60421225;-3,7327203;-38,5270134;CE;FORTALEZA
60421235;-3,7327203;-38,5270134;CE;FORTALEZA
60421236;-3,7324216;-38,5331105;CE;FORTALEZA
60421240;-3,7718857;-38,555974;CE;FORTALEZA
60421242;-3,7717963;-38,5605971;CE;FORTALEZA
60421245;-3,7428587;-38,5392365;CE;FORTALEZA
60421250;-3,771402;-38,5558957;CE;FORTALEZA
60421270;-3,7286277;-38,5381155;CE;FORTALEZA
60421280;-3,7457029;-38,5648034;CE;FORTALEZA
60421290;-3,7718857;-38,555974;CE;FORTALEZA
60421300;-3,7791245;-38,5751739;CE;FORTALEZA
60421310;-3,7718857;-38,555974;CE;FORTALEZA
60421320;-3,7715251;-38,5606143;CE;FORTALEZA
60421350;-3,7318616;-38,5266704;CE;FORTALEZA
60421360;-3,7327203;-38,5270134;CE;FORTALEZA
60421370;-3,7720865;-38,5589121;CE;FORTALEZA
60421380;-3,7327203;-38,5270134;CE;FORTALEZA
60421390;-3,7327203;-38,5270134;CE;FORTALEZA
60421400;-3,7733675;-38,555065;CE;FORTALEZA
60421410;-3,7732571;-38,5569825;CE;FORTALEZA
60421415;-3,7741912;-38,5568273;CE;FORTALEZA
60421417;-3,7745564;-38,5588336;CE;FORTALEZA
60421420;-3,7318616;-38,5266704;CE;FORTALEZA
60421425;-3,7327203;-38,5270134;CE;FORTALEZA
60421430;-3,8408347;-38,5261644;CE;FORTALEZA
60421435;-3,8552483;-38,4882617;CE;FORTALEZA
60421440;-3,7736424;-38,5554541;CE;FORTALEZA
60421445;-3,8547112;-38,5229712;CE;FORTALEZA
60421450;-3,7561474;-38,5595479;CE;FORTALEZA
60421460;-3,7725014;-38,5546035;CE;FORTALEZA
60421480;-3,8015236;-38,5215625;CE;FORTALEZA
60421490;-3,8216039;-38,4943079;CE;FORTALEZA
60421520;-3,7106701;-38,4653552;CE;FORTALEZA
60421540;-3,7714168;-38,5559162;CE;FORTALEZA
60421550;-3,762839;-38,5455166;CE;FORTALEZA
60421560;-3,769043;-38,5486777;CE;FORTALEZA
60421570;-3,7691816;-38,5487466;CE;FORTALEZA
60421600;-3,7492049;-38,5687143;CE;FORTALEZA
60421620;-3,7318616;-38,5266704;CE;FORTALEZA
60421640;-3,7318616;-38,5266704;CE;FORTALEZA
60421650;-3,7327203;-38,5270134;CE;FORTALEZA
60421660;-3,7318616;-38,5266704;CE;FORTALEZA
60421690;-3,7668744;-38,5558497;CE;FORTALEZA
60421710;-3,7803428;-38,5457601;CE;FORTALEZA
60421720;-3,7318616;-38,5266704;CE;FORTALEZA
60421730;-3,7318616;-38,5266704;CE;FORTALEZA
60421740;-3,7762938;-38,5896637;CE;FORTALEZA
60421750;-3,7106126;-38,568693;CE;FORTALEZA
60421790;-3,8164848;-38,476202;CE;FORTALEZA
60421800;-3,7591203;-38,5591647;CE;FORTALEZA
60421810;-3,7318616;-38,5266704;CE;FORTALEZA
60421830;-3,7700478;-38,5456636;CE;FORTALEZA
60421840;-3,789991;-38,549491;CE;FORTALEZA
60422010;-3,7212299;-38,5623699;CE;FORTALEZA
60422020;-3,770115;-38,545363;CE;FORTALEZA
60422050;-3,7613629;-38,4905091;CE;FORTALEZA
60422070;-3,7318616;-38,5266704;CE;FORTALEZA
60422090;-3,7699017;-38,5452348;CE;FORTALEZA
60422100;-3,7218749;-38,4788799;CE;FORTALEZA
60422120;-3,7275813;-38,5399672;CE;FORTALEZA
60422150;-3,7890978;-38,5210881;CE;FORTALEZA
60422151;-3,7718901;-38,5559729;CE;FORTALEZA
60422160;-3,7318616;-38,5266704;CE;FORTALEZA
60422170;-3,7513355;-38,5141406;CE;FORTALEZA
60422180;-3,7318616;-38,5266704;CE;FORTALEZA
60422200;-3,7582931;-38,5392565;CE;FORTALEZA
60422220;-3,7250714;-38,5557146;CE;FORTALEZA
60422280;-3,7189542;-38,5562135;CE;FORTALEZA
60422300;-3,7704389;-38,5512599;CE;FORTALEZA
60422360;-3,7705682;-38,551326;CE;FORTALEZA
60422370;-3,7318616;-38,5266704;CE;FORTALEZA
60422550;-3,7643691;-38,5294026;CE;FORTALEZA
60422560;-3,7640045;-38,5293493;CE;FORTALEZA
60422570;-3,7636444;-38,5292918;CE;FORTALEZA
60422580;-3,7632822;-38,5291713;CE;FORTALEZA
60422590;-3,7628298;-38,5292041;CE;FORTALEZA
60422600;-3,762551;-38,5288304;CE;FORTALEZA
60422610;-3,7620382;-38,5289807;CE;FORTALEZA
60422620;-3,7643448;-38,5709705;CE;FORTALEZA
60422640;-3,7627303;-38,5294076;CE;FORTALEZA
60422645;-3,7748762;-38,5292667;CE;FORTALEZA
60422650;-3,7318616;-38,5266704;CE;FORTALEZA
60422660;-3,7318616;-38,5266704;CE;FORTALEZA
60422662;-3,773284;-38,5321694;CE;FORTALEZA
60422665;-3,7745315;-38,5293223;CE;FORTALEZA
60422666;-3,7318616;-38,5266704;CE;FORTALEZA
60422670;-3,7714049;-38,5384479;CE;FORTALEZA
60422675;-3,8235034;-38,4799473;CE;FORTALEZA
60422690;-3,7743767;-38,5285821;CE;FORTALEZA
60422692;-3,7735189;-38,5290763;CE;FORTALEZA
60422695;-3,7705833;-38,4929873;CE;FORTALEZA
60422700;-3,7719037;-38,5368427;CE;FORTALEZA
60422702;-3,7268773;-38,5467084;CE;FORTALEZA
60422705;-3,7732583;-38,5287012;CE;FORTALEZA
60422710;-3,74499;-38,5151884;CE;FORTALEZA
60422715;-3,7558033;-38,5104439;CE;FORTALEZA
60422721;-3,7715602;-38,5361354;CE;FORTALEZA
60422725;-3,808964;-38,547378;CE;FORTALEZA
60422735;-3,7706731;-38,5589516;CE;FORTALEZA
60422745;-3,7318616;-38,5266704;CE;FORTALEZA
60422752;-3,7735775;-38,5286204;CE;FORTALEZA
60422890;-3,7688857;-38,5494056;CE;FORTALEZA
60422899;-3,784169;-38,5193057;CE;FORTALEZA
60422901;-3,7716327;-38,5358391;CE;FORTALEZA
60425482;-3,7685645;-38,5557977;CE;FORTALEZA
60425500;-3,7682156;-38,5510348;CE;FORTALEZA
60425542;-3,7684441;-38,5566951;CE;FORTALEZA
60425550;-3,7318616;-38,5266704;CE;FORTALEZA
60425555;-3,76811;-38,5585152;CE;FORTALEZA
60425611;-3,7703361;-38,5588739;CE;FORTALEZA
60425630;-3,766435;-38,5584465;CE;FORTALEZA
60425682;-3,7610989;-38,5571629;CE;FORTALEZA
60425690;-3,7623543;-38,5604186;CE;FORTALEZA
60425700;-3,775619;-38,5045022;CE;FORTALEZA
60425720;-3,7608315;-38,5588876;CE;FORTALEZA
60425730;-3,7318616;-38,5266704;CE;FORTALEZA
60425740;-3,7318616;-38,5266704;CE;FORTALEZA
60425750;-3,7631054;-38,5461029;CE;FORTALEZA
60425794;-3,7464921;-38,5534526;CE;FORTALEZA
60425816;-3,74711;-38,541756;CE;FORTALEZA
60426095;-3,7509023;-38,5508264;CE;FORTALEZA
60426107;-3,7510255;-38,5509751;CE;FORTALEZA
60426109;-3,7509243;-38,5508008;CE;FORTALEZA
60426112;-3,7508824;-38,5587187;CE;FORTALEZA
60426115;-3,7505833;-38,5575571;CE;FORTALEZA
60426120;-3,7598848;-38,5582328;CE;FORTALEZA
60430005;-3,7532525;-38,556067;CE;FORTALEZA
60430025;-3,7523874;-38,5554926;CE;FORTALEZA
60430030;-3,7318616;-38,5266704;CE;FORTALEZA
60430040;-3,7501286;-38,4993815;CE;FORTALEZA
60430050;-3,7506133;-38,5560125;CE;FORTALEZA
60430060;-3,8185926;-38,4889281;CE;FORTALEZA
60430070;-3,7499594;-38,555382;CE;FORTALEZA
60430080;-3,7318616;-38,5266704;CE;FORTALEZA
60430090;-3,7454804;-38,5527517;CE;FORTALEZA
60430100;-3,7508415;-38,5535332;CE;FORTALEZA
60430110;-3,7498711;-38,5546713;CE;FORTALEZA
60430120;-3,7491457;-38,5546596;CE;FORTALEZA
60430130;-3,74357;-38,5635225;CE;FORTALEZA
60430150;-3,7465176;-38,5548443;CE;FORTALEZA
60430160;-3,7492035;-38,550341;CE;FORTALEZA
60430180;-3,7423883;-38,5499852;CE;FORTALEZA
60430185;-3,7424167;-38,5499549;CE;FORTALEZA
60430190;-3,7318616;-38,5266704;CE;FORTALEZA
60430220;-3,7318616;-38,5266704;CE;FORTALEZA
60430230;-3,7431857;-38,5492492;CE;FORTALEZA
60430232;-3,7500827;-38,5595061;CE;FORTALEZA
60430234;-3,7318616;-38,5266704;CE;FORTALEZA
60430235;-3,7431868;-38,5492503;CE;FORTALEZA
60430240;-3,746623;-38,5523924;CE;FORTALEZA
60430250;-3,7207776;-38,5451689;CE;FORTALEZA
60430260;-3,8638748;-38,5084696;CE;FORTALEZA
60430270;-3,7438166;-38,5485271;CE;FORTALEZA
60430275;-3,7438166;-38,5485271;CE;FORTALEZA
60430280;-3,7479461;-38,5522522;CE;FORTALEZA
60430290;-3,8207154;-38,522101;CE;FORTALEZA
60430310;-3,7318616;-38,5266704;CE;FORTALEZA
60430320;-3,7199966;-38,5133874;CE;FORTALEZA
60430330;-3,7318616;-38,5266704;CE;FORTALEZA
