Cep;Latitude;Longitude;UF;Cidade
62507420;-3,507931;-39,570121;CE;ITAPIPOCA
62507425;-3,4842641;-39,5724767;CE;ITAPIPOCA
62507435;-3,4979588;-39,5726202;CE;ITAPIPOCA
62507440;-3,5123665;-39,5668421;CE;ITAPIPOCA
62507445;-3,5123665;-39,5668421;CE;ITAPIPOCA
62507450;-3,499706;-39,5839241;CE;ITAPIPOCA
62507660;-3,5123665;-39,5668421;CE;ITAPIPOCA
62507665;-3,5140552;-39,5598571;CE;ITAPIPOCA
62507670;-3,5140552;-39,5598571;CE;ITAPIPOCA
62507675;-3,5140552;-39,5598571;CE;ITAPIPOCA
62507680;-3,5143787;-39,5591225;CE;ITAPIPOCA
62507685;-3,5123665;-39,5668421;CE;ITAPIPOCA
62508006;-3,4903173;-39,5757407;CE;ITAPIPOCA
62508012;-3,4901421;-39,5762928;CE;ITAPIPOCA
62508018;-3,4914652;-39,5749779;CE;ITAPIPOCA
62508024;-3,4912112;-39,575138;CE;ITAPIPOCA
62508030;-3,4910829;-39,575788;CE;ITAPIPOCA
62508036;-3,4909735;-39,5780108;CE;ITAPIPOCA
62508042;-3,4918083;-39,5774497;CE;ITAPIPOCA
62508048;-3,4991222;-39,5790536;CE;ITAPIPOCA
62508054;-3,4994202;-39,5782705;CE;ITAPIPOCA
62508060;-3,4954473;-39,575983;CE;ITAPIPOCA
62508066;-3,4944523;-39,5778479;CE;ITAPIPOCA
62508072;-3,4964449;-39,5753442;CE;ITAPIPOCA
62508078;-3,4958569;-39,576956;CE;ITAPIPOCA
62508080;-3,4976174;-39,5718285;CE;ITAPIPOCA
62508084;-3,4969277;-39,5761178;CE;ITAPIPOCA
62508090;-3,4973221;-39,5767769;CE;ITAPIPOCA
62508096;-3,4973918;-39,5791525;CE;ITAPIPOCA
62508102;-3,4988959;-39,5787614;CE;ITAPIPOCA
62508108;-3,4996308;-39,577037;CE;ITAPIPOCA
62508114;-3,4993756;-39,5758437;CE;ITAPIPOCA
62508160;-3,5020621;-39,5806421;CE;ITAPIPOCA
62508165;-3,4990716;-39,5791215;CE;ITAPIPOCA
62508170;-3,5011493;-39,5784532;CE;ITAPIPOCA
62508175;-3,5005732;-39,5796335;CE;ITAPIPOCA
62508180;-3,5014372;-39,5807005;CE;ITAPIPOCA
62508185;-3,5020176;-39,5806853;CE;ITAPIPOCA
62508190;-3,4999684;-39,5790942;CE;ITAPIPOCA
62508195;-3,5002453;-39,5789295;CE;ITAPIPOCA
62508200;-3,5026124;-39,5793879;CE;ITAPIPOCA
62508205;-3,5027547;-39,5789024;CE;ITAPIPOCA
62508210;-3,5029314;-39,5784443;CE;ITAPIPOCA
62508215;-3,4996308;-39,577037;CE;ITAPIPOCA
62508220;-3,5005485;-39,5783155;CE;ITAPIPOCA
62508225;-3,5039304;-39,5779382;CE;ITAPIPOCA
62508230;-3,5010433;-39,5761489;CE;ITAPIPOCA
62508235;-3,5027435;-39,5761895;CE;ITAPIPOCA
62508240;-3,5027435;-39,5761895;CE;ITAPIPOCA
62508245;-3,50171;-39,5755137;CE;ITAPIPOCA
62508250;-3,5015319;-39,5749697;CE;ITAPIPOCA
62508255;-3,5016902;-39,5746199;CE;ITAPIPOCA
62508260;-3,5044226;-39,5740745;CE;ITAPIPOCA
62508265;-3,5027435;-39,5761895;CE;ITAPIPOCA
62508270;-3,5034029;-39,5735584;CE;ITAPIPOCA
62508280;-3,5060411;-39,5836513;CE;ITAPIPOCA
62508285;-3,5044566;-39,572557;CE;ITAPIPOCA
62508320;-3,5020676;-39,5808205;CE;ITAPIPOCA
62508325;-3,5030336;-39,5807488;CE;ITAPIPOCA
62508330;-3,5040812;-39,5799049;CE;ITAPIPOCA
62508335;-3,5048272;-39,58022;CE;ITAPIPOCA
62508340;-3,5053385;-39,5810676;CE;ITAPIPOCA
62508345;-3,5059233;-39,5816946;CE;ITAPIPOCA
62508350;-3,5058505;-39,581929;CE;ITAPIPOCA
62508355;-3,5056896;-39,5822794;CE;ITAPIPOCA
62508360;-3,5060943;-39,581344;CE;ITAPIPOCA
62508365;-3,5063454;-39,5806934;CE;ITAPIPOCA
62508370;-3,503257;-39,5791048;CE;ITAPIPOCA
62508375;-3,5029314;-39,5784443;CE;ITAPIPOCA
62508380;-3,5042558;-39,5783699;CE;ITAPIPOCA
62508385;-3,5039304;-39,5779382;CE;ITAPIPOCA
62508390;-3,5040589;-39,5799345;CE;ITAPIPOCA
62508395;-3,5048373;-39,5794155;CE;ITAPIPOCA
62508400;-3,5042996;-39,5807523;CE;ITAPIPOCA
62508405;-3,5071607;-39,5719283;CE;ITAPIPOCA
62508410;-3,5040589;-39,5799345;CE;ITAPIPOCA
62508415;-3,5047487;-39,5755685;CE;ITAPIPOCA
62508420;-3,5040812;-39,5799049;CE;ITAPIPOCA
62508425;-3,5060411;-39,5836513;CE;ITAPIPOCA
62508480;-3,5020676;-39,5808205;CE;ITAPIPOCA
62508485;-3,5030336;-39,5807488;CE;ITAPIPOCA
62508490;-3,5031024;-39,5815777;CE;ITAPIPOCA
62508495;-3,5055789;-39,5822874;CE;ITAPIPOCA
62508500;-3,5027765;-39,582104;CE;ITAPIPOCA
62508505;-3,49535;-39,5801641;CE;ITAPIPOCA
62508510;-3,5058462;-39,5819387;CE;ITAPIPOCA
62508515;-3,4988393;-39,583296;CE;ITAPIPOCA
62508520;-3,5053939;-39,5833854;CE;ITAPIPOCA
62508525;-3,5050444;-39,5842617;CE;ITAPIPOCA
62508530;-3,506464;-39,5819621;CE;ITAPIPOCA
62508535;-3,5061294;-39,5820955;CE;ITAPIPOCA
62508540;-3,4964565;-39,5824963;CE;ITAPIPOCA
62508545;-3,4922521;-39,5828829;CE;ITAPIPOCA
62508550;-3,5030494;-39,585586;CE;ITAPIPOCA
62508590;-3,5041625;-39,5858053;CE;ITAPIPOCA
62508595;-3,5058042;-39,5799175;CE;ITAPIPOCA
62508600;-3,5063557;-39,5806971;CE;ITAPIPOCA
62508605;-3,5061062;-39,5813483;CE;ITAPIPOCA
62508610;-3,506523;-39,5821247;CE;ITAPIPOCA
62508615;-3,505701;-39,5822876;CE;ITAPIPOCA
62508620;-3,5060411;-39,5836513;CE;ITAPIPOCA
62508625;-3,5062768;-39,5831604;CE;ITAPIPOCA
62508630;-3,5054224;-39,5830797;CE;ITAPIPOCA
62508635;-3,5054037;-39,5833912;CE;ITAPIPOCA
62508640;-3,4953673;-39,5801695;CE;ITAPIPOCA
62508645;-3,5050553;-39,5842669;CE;ITAPIPOCA
62508650;-3,506564;-39,5838625;CE;ITAPIPOCA
62508655;-3,508556;-39,5845259;CE;ITAPIPOCA
62508660;-3,5090585;-39,5826259;CE;ITAPIPOCA
62508665;-3,5101514;-39,5825206;CE;ITAPIPOCA
62508675;-3,5085716;-39,5847129;CE;ITAPIPOCA
62508680;-3,5089517;-39,5832406;CE;ITAPIPOCA
62508685;-3,508943;-39,5861556;CE;ITAPIPOCA
62508690;-3,508556;-39,5845259;CE;ITAPIPOCA
62508695;-3,5089517;-39,5832406;CE;ITAPIPOCA
62508700;-3,508556;-39,5845259;CE;ITAPIPOCA
62508705;-3,5089216;-39,5849084;CE;ITAPIPOCA
62508710;-3,5093413;-39,5853247;CE;ITAPIPOCA
62508715;-3,5093629;-39,5857527;CE;ITAPIPOCA
62508720;-3,5099802;-39,584999;CE;ITAPIPOCA
62508725;-3,5099802;-39,584999;CE;ITAPIPOCA
62508730;-3,5099802;-39,584999;CE;ITAPIPOCA
62508735;-3,5089517;-39,5832406;CE;ITAPIPOCA
62508745;-3,5115327;-39,5839057;CE;ITAPIPOCA
62509899;-3,499706;-39,5839241;CE;ITAPIPOCA
62510000;-3,499706;-39,5839241;CE;ITAPIPOCA
