Cep;Latitude;Longitude;UF;Cidade
44002088;-12,2569582;-38,9678917;BA;FEIRA DE SANTANA
44002096;-12,2578068;-38,9678134;BA;FEIRA DE SANTANA
44002104;-12,2586204;-38,9666722;BA;FEIRA DE SANTANA
44002112;-12,1898015;-38,9675346;BA;FEIRA DE SANTANA
44002120;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44002128;-12,2522704;-38,9667602;BA;FEIRA DE SANTANA
44002135;-12,251308;-38,9625939;BA;FEIRA DE SANTANA
44002136;-12,2509662;-38,9752096;BA;FEIRA DE SANTANA
44002144;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44002152;-12,2544717;-38,9698105;BA;FEIRA DE SANTANA
44002160;-12,255092;-38,9670513;BA;FEIRA DE SANTANA
44002168;-12,2552288;-38,9662361;BA;FEIRA DE SANTANA
44002172;-12,2485322;-38,963579;BA;FEIRA DE SANTANA
44002175;-12,2485626;-38,9639249;BA;FEIRA DE SANTANA
44002184;-12,2515454;-38,9646021;BA;FEIRA DE SANTANA
44002192;-12,2533273;-38,9646723;BA;FEIRA DE SANTANA
44002200;-12,2554976;-38,9654079;BA;FEIRA DE SANTANA
44002205;-12,2544955;-38,9654079;BA;FEIRA DE SANTANA
44002216;-12,2515654;-38,9657846;BA;FEIRA DE SANTANA
44002224;-12,2531623;-38,9658766;BA;FEIRA DE SANTANA
44002232;-12,2545925;-38,9658328;BA;FEIRA DE SANTANA
44002240;-12,254377;-38,9658452;BA;FEIRA DE SANTANA
44002248;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44002256;-12,2530842;-38,9664266;BA;FEIRA DE SANTANA
44002264;-12,253815;-38,9658786;BA;FEIRA DE SANTANA
44002272;-12,2522886;-38,9667608;BA;FEIRA DE SANTANA
44002280;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44002288;-12,2528755;-38,9673982;BA;FEIRA DE SANTANA
44002296;-12,2534966;-38,9669862;BA;FEIRA DE SANTANA
44002300;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44002304;-12,2509039;-38,9666273;BA;FEIRA DE SANTANA
44002312;-12,2504426;-38,9656311;BA;FEIRA DE SANTANA
44002320;-12,2291004;-38,9561876;BA;FEIRA DE SANTANA
44002328;-12,2507476;-38,9655384;BA;FEIRA DE SANTANA
44002336;-12,2499213;-38,9656208;BA;FEIRA DE SANTANA
44002344;-12,250655;-38,964354;BA;FEIRA DE SANTANA
44002365;-12,2486036;-38,9621207;BA;FEIRA DE SANTANA
44002368;-12,2502508;-38,9652199;BA;FEIRA DE SANTANA
44002375;-12,2501587;-38,9652581;BA;FEIRA DE SANTANA
44002384;-12,2491896;-38,9652224;BA;FEIRA DE SANTANA
44002392;-12,215379;-38,9826376;BA;FEIRA DE SANTANA
44002395;-12,2165613;-38,9796899;BA;FEIRA DE SANTANA
44002404;-12,2461199;-38,964721;BA;FEIRA DE SANTANA
44002412;-12,2472125;-38,9671791;BA;FEIRA DE SANTANA
44002416;-12,246794;-38,9667743;BA;FEIRA DE SANTANA
44002418;-12,2429275;-38,9706154;BA;FEIRA DE SANTANA
44002420;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44002422;-12,2485534;-38,9693511;BA;FEIRA DE SANTANA
44002424;-12,2497434;-38,9663008;BA;FEIRA DE SANTANA
44002428;-12,2585163;-38,9621;BA;
44002432;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44002445;-12,255328;-38,9684018;BA;FEIRA DE SANTANA
44002448;-12,24709;-38,9486432;BA;FEIRA DE SANTANA
44002452;-12,2671302;-38,9335662;BA;FEIRA DE SANTANA
44002456;-12,2477635;-38,9688511;BA;FEIRA DE SANTANA
44002464;-12,2474439;-38,9682327;BA;FEIRA DE SANTANA
44002472;-12,2492277;-38,9693368;BA;FEIRA DE SANTANA
44002480;-12,2505257;-38,9696411;BA;FEIRA DE SANTANA
44002488;-12,2485698;-38,9705615;BA;FEIRA DE SANTANA
44002496;-12,24837;-38,9709768;BA;FEIRA DE SANTANA
44002516;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44002520;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44002528;-12,2503479;-38,9708302;BA;FEIRA DE SANTANA
44002530;-12,2628173;-38,9427034;BA;
44002536;-12,2495953;-38,9687624;BA;FEIRA DE SANTANA
44002544;-12,2490464;-38,9711308;BA;FEIRA DE SANTANA
44002548;-12,249085;-38,9710959;BA;FEIRA DE SANTANA
44002552;-12,2505927;-38,9684216;BA;FEIRA DE SANTANA
44002560;-12,2544464;-38,9682717;BA;FEIRA DE SANTANA
44002568;-12,2517804;-38,9681262;BA;FEIRA DE SANTANA
44002576;-12,2537126;-38,9685816;BA;FEIRA DE SANTANA
44002584;-12,2529323;-38,968944;BA;FEIRA DE SANTANA
44002592;-12,2531425;-38,9695454;BA;FEIRA DE SANTANA
44002600;-12,2528075;-38,9694629;BA;FEIRA DE SANTANA
44002608;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44002616;-12,2538282;-38,9704283;BA;FEIRA DE SANTANA
44002625;-12,2544717;-38,9698105;BA;FEIRA DE SANTANA
44002636;-12,2597272;-38,9646608;BA;
44002640;-12,2564037;-38,9717176;BA;FEIRA DE SANTANA
44002648;-12,2564037;-38,9717176;BA;FEIRA DE SANTANA
44002652;-12,2558381;-38,9712343;BA;FEIRA DE SANTANA
44002656;-12,2554359;-38,9729846;BA;FEIRA DE SANTANA
44002664;-12,2554359;-38,9729846;BA;FEIRA DE SANTANA
44002668;-12,2553136;-38,9727501;BA;FEIRA DE SANTANA
44002672;-12,2389311;-38,9714735;BA;FEIRA DE SANTANA
44002676;-12,2556519;-38,9722493;BA;FEIRA DE SANTANA
44002678;-12,2554481;-38,9722013;BA;FEIRA DE SANTANA
44002680;-12,2685484;-38,9659577;BA;FEIRA DE SANTANA
44002684;-12,2554481;-38,9722013;BA;FEIRA DE SANTANA
44002688;-12,2554481;-38,9722013;BA;FEIRA DE SANTANA
44002692;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44002700;-12,255746;-38,9715356;BA;FEIRA DE SANTANA
44002704;-12,2576314;-38,9700782;BA;FEIRA DE SANTANA
44002708;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44002724;-12,2538282;-38,9704283;BA;FEIRA DE SANTANA
44002740;-12,2560277;-38,9691281;BA;FEIRA DE SANTANA
44002748;-12,2544324;-38,9682693;BA;FEIRA DE SANTANA
44002753;-12,2553098;-38,9683983;BA;FEIRA DE SANTANA
44002756;-12,2525489;-38,967898;BA;FEIRA DE SANTANA
44002760;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44002764;-12,2587995;-38,9694302;BA;FEIRA DE SANTANA
44002780;-12,2588002;-38,9697726;BA;FEIRA DE SANTANA
